鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉二結路451~480號,32.08,住,,,1081011,土地5建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1081007,95.6,2,2,2,有,有,5100000,53347,一樓平面,0.0,0,,RPUPMLOKJHPFFAG58CA
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉二結路451~480號,31.93,住,,,1081010,土地5建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1081007,96.08,2,2,2,有,有,5700000,59326,一樓平面,0.0,0,,RPVPMLOKJHPFFAG68CA
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉二結路451~480號,33.56,住,,,1081010,土地5建物1車位1,三層，四層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1081007,99.69,2,2,2,有,有,5600000,56174,一樓平面,0.0,0,,RPWPMLOKJHPFFAG78CA
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉二結路451~480號,46.5,住,,,1081008,土地5建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1081007,132.26,3,2,2,有,有,7200000,54438,一樓平面,0.0,0,,RPXPMLOKJHPFFAG88CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉和睦路61~90號,100.13,住,,,1080831,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820201,168.6,3,3,3,有,無,5500000,32622,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOKJHPFFAG87CA
蘇澳鎮,土地,慶安段151~180地號,451.09,住,,,1081031,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,6651,,0.0,0,,RPSNMLNKJHPFFAG08CA
蘇澳鎮,土地,慶安段151~180地號,300.73,住,,,1081031,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,6650,,0.0,0,,SPSNMLNKJHPFFAG18CA
冬山鄉,土地,鹿得二段61~90地號,3401.91,,特定農業區,農牧用地,1081120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,2499,,0.0,0,,RPWNMLKMKIOFFAG68EA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮康莊路31~60號,44.05,住,,,1081125,土地1建物1車位0,一層，騎樓，地下一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850902,260.86,0,0,1,有,有,10800000,41402,,0.0,0,,RPTNMLLMKIOFFAG48EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市嵐峰路三段108巷1~30號,93.0,住,,,1081205,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700903,113.42,3,1,2,有,無,9300000,81996,,0.0,0,父女買賣、含增建,RPSNMLKMKIOFFBG38EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市黎明三路32巷5弄1~30號,154.88,農,,,1081218,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050617,202.56,4,3,4,有,無,15500000,76521,,0.0,0,,RPXNMLOKJHPFFBG78CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路31~60號,7.85,其他,,,1081208,土地1建物1車位0,六層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070427,51.29,0,0,1,有,有,5600000,109183,,0.0,0,,RPSNMLMKJHPFFBG08CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路31~60號,9.01,其他,,,1081202,土地1建物1車位0,三層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070427,58.18000000000001,0,0,1,有,有,6500000,111722,,0.0,0,,RPTNMLMKJHPFFBG18CA
員山鄉,土地,深福段721~750地號,559.65,,特定農業區,農牧用地,1081113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,2859,,0.0,0,,RPPOMLMJJHPFFBG77CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市進士路1~30號,103.08,農,,,1081024,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680330,136.18,3,2,3,有,無,8000000,58746,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLNJJHPFFBG87CA
宜蘭市,土地,進士一段1261~1290地號,477.7,農,,,1081114,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1878500,3932,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQJJHPFFBG18CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉忠孝路1~30號,5.39,其他,,,1081203,土地2建物1車位0,九層,九層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0711001,36.99,1,1,1,有,有,2300000,62179,,0.0,0,,RPTOMLKLJHPFFBG18CA
