編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLKKKIOFFAT76CC,22,133.43,住家用,鋼筋混凝土造,87年1月8日,七層,
RPPPMLLKKIOFFAT76CC,20,90.84,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPPPMLLKKIOFFAT76CC,20,28.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPTNMLKLKIOFFAT96CC,23,141.84,住家用,加強磚造,85年7月2日,二層,
RPPNMLSLKIOFFAT37CC,23,206.06,商業用,鋼筋混凝土造,86年2月26日,十三層,
RPSPMLTJKIOFFAT77CC,,819.35,見其他登記事項,鋼筋混凝土造,,一層,
RPUNMLKLKIOFFAT07CC,30,104.41,住家用,鋼筋混凝土造,78年11月24日,五層,
RPTOMLPLKIOFFAT57CC,19,167.01,見其他登記事項,鋼筋混凝土造,89年7月25日,四層,
RPQNMLNKJIOFFET17CC,10,310.23,農舍,鋼筋混凝土造,98年6月1日,二層,
RPSNMLLMKIOFFAT07CC,22,117.19,見其他登記事項,鋼筋混凝土造,87年4月3日,十三層,
RPTNMLOKJIOFFDT47CC,25,99.44,住家用,鋼筋混凝土造,83年6月25日,五層,
RPQOMLPKJHPFFAT17DC,24,252.30,住商用,鋼筋混凝土造,85年5月17日,三層,
RPTOMLQJKHPFFAT47CC,20,145.64,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPWOMLKKKHPFFDT57CC,35,508.62,見其他登記事項,鋼筋混凝土造,74年2月16日,二層,
RPQQMLLLJHPFFAT07DC,40,196.40,住商用,鋼筋混凝土造,68年8月30日,三層,
RPQOMLQJKHPFFAT17CC,,59.39,住家用,磚造,,一層,
RPUPMLLMKIOFFAT47CC,40,130.50,住商用,加強磚造,68年7月23日,二層,
