編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLMKJIOFFBC37CA,39,54.99,住家用,鋼筋混凝土造,69年11月13日,五層,一層
RPWNMLLKJIOFFBC97CA,23,30.52,住家用,鋼筋混凝土造,85年4月26日,十六層,十一層
RPWNMLLKJIOFFBC97CA,23,6.02,共用部份,鋼筋混凝土造,85年4月26日,十六層,
RPWNMLLKJIOFFBC97CA,23,3.75,共用部份,鋼筋混凝土造,85年4月26日,十六層,
RPSNMLNKJIOFFBC77CA,50,63.26,住家用,加強磚造,59年1月27日,二層,一層 二層
RPQNMLTKJIOFFBC18CA,52,67.00,住家用,加強磚造,56年11月1日,二層,一層 二層
RPXNMLNJKIOFFBC28CA,2,70.70,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,十三層
RPXNMLNJKIOFFBC28CA,2,44.78,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPXNMLNJKIOFFBC28CA,2,17.46,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPXNMLNJKIOFFBC28CA,2,.48,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLNJKIOFFBC18CA,2,95.56,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,四層
RPWNMLNJKIOFFBC18CA,2,18.32,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLNJKIOFFBC18CA,2,23.28,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLNJKIOFFBC18CA,2,.66,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLNJKIOFFBC47CA,2,70.70,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,二層
RPOOMLNJKIOFFBC47CA,2,13.57,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLNJKIOFFBC47CA,2,18.16,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLNJKIOFFBC47CA,2,.48,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLPKJIOFFBC18CA,21,82.22,住家用,鋼筋混凝土造,87年6月10日,五層,二層
RPUNMLPKJIOFFBC18CA,21,16.86,共用部份,鋼筋混凝土造,87年6月10日,五層,
RPQNMLMLJIOFFBC57CA,2,65.96,見其他登記事項,鋼筋混凝土造,106年11月9日,十層,三層
RPQNMLMLJIOFFBC57CA,2,33.43,見其他登記事項,鋼筋混凝土造,106年11月9日,十層,
RPPOMLNJKIOFFBC57CA,2,95.56,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,四層
RPPOMLNJKIOFFBC57CA,2,54.28,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPOMLNJKIOFFBC57CA,2,24.96,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPOMLNJKIOFFBC57CA,2,.66,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPTOMLNJKIOFFBC97CA,2,95.56,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,十層
RPTOMLNJKIOFFBC97CA,2,49.53,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPTOMLNJKIOFFBC97CA,2,26.35,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPTOMLNJKIOFFBC97CA,2,.66,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUOMLNJKIOFFBC08CA,2,133.33,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,七層
RPUOMLNJKIOFFBC08CA,2,61.74,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUOMLNJKIOFFBC08CA,2,21.46,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUOMLNJKIOFFBC08CA,2,.58,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPQOMLNJKIOFFBC67CA,2,71.57,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,二層
RPQOMLNJKIOFFBC67CA,2,14.25,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPQOMLNJKIOFFBC67CA,2,18.92,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPQOMLNJKIOFFBC67CA,2,.48,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPRPMLNJKIOFFBC87CA,51,66.40,住家用,加強磚造,58年3月6日,三層,二層
RPRPMLNJKIOFFBC87CA,51,66.40,住家用,加強磚造,58年3月6日,三層,三層
RPROMLNJKIOFFBC77CA,2,70.70,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,九層
RPROMLNJKIOFFBC77CA,2,13.57,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPROMLNJKIOFFBC77CA,2,18.69,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPROMLNJKIOFFBC77CA,2,.48,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPSOMLNJKIOFFBC87CA,2,118.15,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,三層
RPSOMLNJKIOFFBC87CA,2,59.03,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPSOMLNJKIOFFBC87CA,2,19.21,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPSOMLNJKIOFFBC87CA,2,.50,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPSNMLQLJIOFFBC18CA,27,94.92,商業用,鋼筋混凝土造,81年9月7日,七層,一層 騎樓
RPSNMLQLJIOFFBC18CA,27,16.15,共用部份,鋼筋混凝土造,81年9月7日,七層,
RPSNMLQLJIOFFBC18CA,27,95.09,住家用,鋼筋混凝土造,81年9月7日,七層,二層
RPSNMLQLJIOFFBC18CA,27,16.15,共用部份,鋼筋混凝土造,81年9月7日,七層,
RPSNMLQLJIOFFBC18CA,27,94.64,住家用,鋼筋混凝土造,81年9月7日,七層,三層
RPSNMLQLJIOFFBC18CA,27,16.15,共用部份,鋼筋混凝土造,81年9月7日,七層,
RPSNMLQLJIOFFBC18CA,27,94.64,住家用,鋼筋混凝土造,81年9月7日,七層,四層
RPSNMLQLJIOFFBC18CA,27,16.15,共用部份,鋼筋混凝土造,81年9月7日,七層,
RPSNMLQLJIOFFBC18CA,27,79.36,住家用,鋼筋混凝土造,81年9月7日,七層,五層
RPSNMLQLJIOFFBC18CA,27,16.15,共用部份,鋼筋混凝土造,81年9月7日,七層,
RPSNMLQLJIOFFBC18CA,27,79.36,住家用,鋼筋混凝土造,81年9月7日,七層,六層
RPSNMLQLJIOFFBC18CA,27,16.15,共用部份,鋼筋混凝土造,81年9月7日,七層,
RPSNMLQLJIOFFBC18CA,27,91.14,住家用,鋼筋混凝土造,81年9月7日,七層,七層
RPSNMLQLJIOFFBC18CA,27,16.15,共用部份,鋼筋混凝土造,81年9月7日,七層,
RPRNMLMKJIOFFCC67CA,24,137.66,住家用,鋼筋混凝土造,84年5月4日,十七層,四層
RPRNMLMKJIOFFCC67CA,24,26.21,共用部份,鋼筋混凝土造,84年5月4日,十七層,
RPQOMLKLJIOFFCC57CA,39,75.40,住家用,鋼筋混凝土造,69年4月28日,四層,三層
