編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLPLJIOFFBQ56CA,25,91.62,住家用,鋼筋混凝土造,83年12月15日,五層,五層
RPOOMLPLJIOFFBQ56CA,25,16.33,見其他登記事項,鋼筋混凝土造,83年12月15日,五層,
RPQOMLNKJIOFFCQ56CA,,177.23,見其他登記事項,鋼筋混凝土造,108年8月2日,三層,一層 二層 三層 見其他登記事項
RPPOMLNKJIOFFCQ09CA,,185.45,見其他登記事項,鋼筋混凝土造,108年8月2日,三層,一層 二層 三層 見其他登記事項
RPVNMLNKJIOFFCQ96CA,40,90.69,住商用,鋼筋混凝土加強磚造,69年1月11日,二層,一層 二層 電梯樓梯間
RPSOMLMKJIOFFDQ76CA,19,179.50,住商用,鋼筋混凝土造,89年7月12日,四層,一層 二層 三層 四層
RPPNMLOKJIOFFCQ09CA,41,116.87,住商用,鋼筋混凝土加強磚造,67年12月30日,二層,一層 二層 騎樓
RPVOMLMKJIOFFDQ07CA,13,129.82,見其他登記事項,鋼筋混凝土造,95年11月21日,三層,一層 二層 三層 見其他登記事項
RPSNMLOKJIOFFCQ86DA,25,178.39,住商用,鋼筋混凝土造,84年2月17日,三層,一層 二層 三層 電梯樓梯間 夾層
RPWNMLTJKIOFFCQ67CA,37,74.79,住家用,鋼筋混凝土加強磚造,72年3月24日,二層,一層 二層
RPQNMLOKJIOFFDQ86EA,31,241.01,住家用,鋼筋混凝土加強磚造,77年8月9日,三層,一層 二層 三層
RPXNMLOKJIOFFBQ17CA,35,168.89,住家用,鋼筋混凝土加強磚造,73年12月6日,二層,一層 二層 騎樓
RPQNMLQLJIOFFBQ76CA,8,3039.38,見其他登記事項,見其他登記事項,100年10月27日,一層,一層
RPQNMLQLJIOFFBQ76CA,8,707.08,見其他登記事項,見其他登記事項,100年10月27日,一層,一層
RPQNMLQLJIOFFBQ76CA,8,1301.52,見其他登記事項,見其他登記事項,100年10月27日,一層,一層
RPQNMLQLJIOFFBQ76CA,8,4280.30,見其他登記事項,見其他登記事項,100年10月27日,一層,一層
RPRNMLRKJIOFFCQ96CA,36,88.83,住家用,鋼筋混凝土加強磚造,72年5月16日,二層,一層 二層 騎樓
RPSNMLNKJIOFFBQ56CA,12,269.21,見其他登記事項,鋼筋混凝土造,97年4月8日,四層,一層 二層 三層 四層 地下一層
RPSNMLNKJIOFFBQ56CA,12,5.05,見其他登記事項,鋼筋混凝土造,97年4月8日,三層,
RPSNMLNKJIOFFBQ56CA,12,32.14,停車空間,鋼筋混凝土造,97年4月8日,四層,
RPSOMLTJKIOFFCQ37CA,24,244.05,住商用,鋼筋混凝土造,84年6月12日,四層,一層 二層 三層 四層 電梯樓梯間
RPSOMLTJKIOFFCQ37CA,24,228.49,住家用,鋼筋混凝土造,84年6月12日,四層,一層 二層 三層 四層 電梯樓梯間
RPPNMLMLJIOFFEQ56CA,37,38.18,住家用,見其他登記事項,71年11月9日,一層,一層
RPPNMLMLJIOFFEQ56CA,37,38.18,住家用,見其他登記事項,71年11月9日,一層,一層
