編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQOMLMLJIOFFAI18CA,29,104.91,住家用,鋼筋混凝土造,80年2月25日,九層,六層
RPQOMLMLJIOFFAI18CA,29,20.83,共有部份,鋼筋混凝土造,80年2月25日,九層,
RPQNMLNKJIOFFAI08CA,48,95.64,住家用,鋼筋混凝土加強磚造,60年10月25日,二層,一層 二層 騎樓
RPPNMLLKKIOFFAI87CA,38,16.69,住家用,鋼筋混凝土造,70年4月21日,九層,六層
RPPNMLLKKIOFFAI87CA,38,5.16,共有部份,鋼筋混凝土造,70年4月21日,九層,
RPSOMLOKJIOFFAI48CA,,179.07,住家用,見其他登記事項,108年6月27日,四層,一層 二層 三層 四層
RPWNMLOKJIOFFAI78CA,26,87.77,住家用,鋼筋混凝土造,83年4月6日,十二層,六層
RPWNMLOKJIOFFAI78CA,26,10.83,共有部份,鋼筋混凝土造,83年4月6日,十二層,
RPWNMLOKJIOFFAI78CA,26,10.55,共有部份,鋼筋混凝土造,83年4月6日,十二層,
RPTOMLKLJIOFFAI28CA,4,388.40,見其他登記事項,見其他登記事項,104年5月15日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLKLJIOFFAI28CA,4,5.31,見其他登記事項,見其他登記事項,104年5月15日,一層,
RPXNMLKKKIOFFAI58CA,25,90.10,住家用,鋼筋混凝土造,83年5月30日,十二層,八層
RPXNMLKKKIOFFAI58CA,25,19.66,共有部份,鋼筋混凝土造,83年5月30日,十二層,
RPUNMLMKJIOFFAI38CA,,184.66,見其他登記事項,見其他登記事項,108年6月14日,三層,一層 二層 三層 見其他登記事項
RPPNMLTKJIOFFAI58CA,39,92.42,住家用,鋼筋混凝土造,69年10月17日,五層,五層
RPPNMLTKJIOFFAI58CA,39,6.89,共有部份,鋼筋混凝土加強磚造,69年10月17日,五層,
RPPNMLTKJIOFFAI58CA,39,2.70,共有部份,鋼筋混凝土造,69年10月17日,五層,
RPPNMLTKJIOFFAI58CA,39,2.70,共有部份,鋼筋混凝土造,69年10月17日,五層,
