鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮中興路二段211~240號,52.28,,特定農業區,甲種建築用地,1081209,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070830,144.05,3,2,2,有,無,7500000,53183,升降機械,12.43,500000,,RPRNMLMLJHPFFCJ48CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮資源街18巷1~30號,95.88,住,,,1081227,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040608,175.38,4,2,3,有,無,10050000,57304,,0.0,0,,RPUNMLLMJHPFFCJ78CA
北埔鄉,土地,湖中段1141~1170地號,602.0,,山坡地保育區,林業用地,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,332,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLRKKHPFFCJ88CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉明賢路31~60號,39.67,住,,,1081207,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040831,122.53,3,1,2,有,有,6100000,49784,,0.0,0,,RPSNMLKLJHPFFDJ48CA
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉達生五路331~360號,16.65,商,,,1081112,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080621,142.61,2,2,1,有,有,7380000,51750,坡道平面,38.93,0,,RPUNMLKLJHPFFDJ68CA
湖口鄉,土地,中興段復興小段391~420地號,249.0,,工業區,丁種建築用地,1090102,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5602500,22500,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLRKJHPFFDJ96CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉力行街121~150號,46.19,住,,,1090102,土地1建物1車位0,一層，夾層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070329,101.97,3,2,2,有,無,8600000,84339,,0.0,0,,RPXOMLRKJHPFFDJ07CA
新豐鄉,土地,新庄子段811~840地號,26.15,,特定農業區,農牧用地,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,5736,,0.0,0,,RPTOMLLLJHPFFDJ78CA
新豐鄉,土地,新庄子段811~840地號,26.15,,特定農業區,農牧用地,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,5736,,0.0,0,,RPXOMLLLJHPFFDJ56CA
湖口鄉,土地,長威段1891~1920地號,667.11,,鄉村區,乙種建築用地,1081231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24014200,35997,,0.0,0,,RPUNMLRKJHPFFDJ66CA
湖口鄉,土地,長威段1891~1920地號,1076.8,,鄉村區,乙種建築用地,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38761870,35997,,0.0,0,,RPVNMLRKJHPFFDJ76CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉康樂路一段510巷1~30號,21.76,,鄉村區,乙種建築用地,1081208,土地2建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060523,91.07,2,1,1,有,有,5150000,56550,其他,5.68,0,,RPQNMLPKKHPFFDJ78CA
新埔鎮,土地,泰陽段331~360地號,195.26,商,,,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13300000,68114,,0.0,0,,RPOOMLKLJHPFFBJ08DA
峨眉鄉,土地,赤柯坪段赤柯坪小段1~30地號,1013.0,,山坡地保育區,農牧用地,1081229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,688840,680,,0.0,0,,RPRNMLPJKHPFFCJ78DA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮自強路61~90號,25.78,住,,,1081219,土地3建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801213,128.48,3,2,2,有,有,4000000,31133,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLLKKHPFFCJ48DA
新豐鄉,土地,新庄子段811~840地號,26.15,,特定農業區,農牧用地,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,5736,,0.0,0,,RPXNMLPJKHPFFDJ76CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉新庄子1~30號,27.63,,特定農業區,甲種建築用地,1081217,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081016,96.22,3,2,2,有,有,4460000,46352,,0.0,0,,RPOOMLPJKHPFFDJ58CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉埔頂151~180號,671.0,,特定農業區,甲種建築用地,1081226,土地2建物1車位0,一層，屋頂突出物,一層,農舍,農舍,加強磚造,0820209,132.48,3,2,1,有,無,9600000,,,0.0,0,,RPTNMLRJKHPFFDJ56CA
新豐鄉,土地,新庄子段811~840地號,26.15,,特定農業區,農牧用地,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,5736,,0.0,0,,RPSRMLMLJHPFFDJ09CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉新庄子1~30號,27.63,,特定農業區,甲種建築用地,1081217,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081016,96.22,3,2,2,有,有,4400000,45729,,0.0,0,,RPTRMLMLJHPFFDJ56CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉新庄子1~30號,27.63,,特定農業區,甲種建築用地,1081217,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081016,96.22,3,2,2,有,有,4150000,43130,,0.0,0,,RPPOMLMLJHPFFDJ48CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉新庄子1~30號,27.63,,特定農業區,甲種建築用地,1081217,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081016,96.22,3,2,2,有,有,4180000,43442,,0.0,0,,RPQOMLMLJHPFFDJ58CA
新豐鄉,土地,新庄子段811~840地號,26.15,,特定農業區,農牧用地,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,5736,,0.0,0,,RPPPMLMLJHPFFDJ58CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉新庄子1~30號,27.63,,特定農業區,甲種建築用地,1081217,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081016,96.22,3,2,2,有,有,4240000,44066,,0.0,0,,RPQPMLMLJHPFFDJ68CA
湖口鄉,土地,中義段691~720地號,3967.49,住,,,1081212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,198771249,50100,,0.0,0,,RPTOMLNJKHPFFDJ88CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉千禧路200巷1~30號,1685.0,,特定農業區,農牧用地,1081028,土地1建物2車位0,一層，二層,二層,農舍,農舍,鋼造,0851121,417.94,0,0,0,無,無,19600000,,,0.0,0,含增建或未登記建物。;含增建或未登記建物。,RPTPMLMLJHPFFDJ98CA
