編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLNKJIOFFCM58CA,39,63.36,住家用,鋼筋混凝土加強磚造,69年6月25日,一層,一層
RPSNMLMKJIOFFBM68CA,53,46.29,住家用,鋼筋混凝土加強磚造,55年6月27日,二層,一層 二層 騎樓
RPUNMLTKJIOFFAM86CA,39,92.56,住商用,鋼筋混凝土加強磚造,69年8月1日,二層,一層 二層
RPQNMLQKKIOFFCM09CA,26,94.97,見其他登記事項,鋼筋混凝土造,82年7月24日,七層,六層
RPQNMLQKKIOFFCM09CA,26,14.18,見其他登記事項,鋼筋混凝土造,82年7月24日,,
RPTNMLOJKIOFFAM88CA,17,82.79,住家用,鋼筋混凝土造,91年5月15日,四層,一層
RPTNMLOJKIOFFAM88CA,17,7.73,見其他登記事項,鋼筋混凝土造,91年5月15日,四層,
RPRNMLNJKIOFFCM78CA,24,30.37,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,五層
RPRNMLNJKIOFFCM78CA,24,9.37,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPPNMLNJKIOFFCM58CA,29,134.70,住家用,鋼筋混凝土造,79年6月8日,三層,一層 二層 三層
RPPNMLTKJIOFFCM56CA,3,230.73,住家用,鋼筋混凝土造,106年1月12日,四層,一層 二層 三層 四層
RPPNMLNKJIOFFEM78CA,25,139.95,住家用,鋼筋混凝土造,84年4月7日,三層,一層 二層 三層 屋頂突出物
RPQNMLTKJIOFFDM76CA,,313.08,住家用,鋼筋混凝土造,108年5月16日,四層,一層 二層 三層 四層
RPUNMLTLJIOFFDM27CA,3,169.64,住家用,鋼筋混凝土造,106年1月23日,四層,一層 二層 三層 四層
RPUNMLQLJIOFFCM86CA,1,145.53,見其他登記事項,鋼筋混凝土造,108年3月19日,三層,一層 二層 三層
RPQNMLNJKIOFFAM48CA,42,176.16,住商用,鋼筋混凝土加強磚造,66年5月12日,四層,一層 二層 三層 四層 騎樓
RPRNMLOKJIOFFAM68CA,24,213.09,住家用,鋼筋混凝土造,84年6月16日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLNJKIOFFCM68CA,24,156.04,住家用,鋼筋混凝土造,84年12月30日,四層,一層 二層 三層 四層
RPSNMLOKJIOFFAM78CA,13,192.13,住家用,鋼筋混凝土造,95年6月19日,三層,一層 二層 三層 屋頂突出物
RPSNMLOKJIOFFAM78CA,13,5.83,住家用,鋼筋混凝土造,95年6月19日,,
RPXNMLQLJIOFFBM07CA,,180.37,見其他登記事項,鋼筋混凝土造,108年8月5日,三層,一層 二層 三層 見其他登記事項
RPXNMLOJKIOFFAM66CA,31,175.53,住商用,鋼筋混凝土造,77年9月24日,三層,一層 二層 三層 騎樓
RPPNMLPKJIOFFAM58CA,4,.32,見其他登記事項,鋼筋混凝土造,104年11月20日,一層,一層
RPPNMLPKJIOFFAM58CA,4,221.74,見其他登記事項,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層 見其他登記事項
RPQNMLOKJIOFFAM68DA,44,321.65,見其他登記事項,鋼筋混凝土加強磚造,64年9月1日,三層,一層 二層 三層
RPQOMLNKJIOFFAM68DA,,52.40,見其他登記事項,鋼筋混凝土造,108年6月3日,五層,二層
RPQOMLNKJIOFFAM68DA,,15.39,見其他登記事項,鋼筋混凝土造,108年6月3日,五層,
RPQOMLNKJIOFFAM68DA,,36.55,見其他登記事項,鋼筋混凝土造,108年6月3日,五層,
RPSNMLTKJIOFFAM66CA,2,167.16,見其他登記事項,鋼筋混凝土造,106年5月19日,三層,一層 二層 三層
RPTOMLPLJIOFFAM56CA,39,96.00,住家用,鋼筋混凝土加強磚造,69年12月13日,二層,一層 二層 騎樓
RPPNMLPKJIOFFCM78CA,45,75.60,住家用,鋼筋混凝土加強磚造,63年8月19日,二層,一層 二層
RPQNMLLLJIOFFBM48CA,25,175.64,住家用,鋼筋混凝土造,83年12月16日,五層,一層 二層 三層 四層 五層
RPSNMLNJKIOFFCM88CA,24,30.04,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,十三層
RPSNMLNJKIOFFCM88CA,24,9.66,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPSNMLNJKIOFFCM88CA,24,30.04,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,十三層
RPSNMLNJKIOFFCM88CA,24,9.66,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPSNMLPKJIOFFDM56CA,19,76.99,住家用,鋼筋混凝土造,90年3月19日,二層,一層 二層 騎樓
RPUNMLTKJIOFFCM07CA,39,73.98,住商用,見其他登記事項,70年1月16日,二層,一層 二層
RPRNMLQLKIOFFDM76CA,25,85.06,住家用,鋼筋混凝土造,83年5月24日,五層,四層
RPRNMLQLKIOFFDM76CA,25,23.76,見其他登記事項,鋼筋混凝土造,83年5月24日,五層,
RPPNMLKLJIOFFCM38CA,30,222.05,農舍,加強磚造,78年9月27日,二層,一層 二層 騎樓
RPRNMLKLJIOFFDM68CA,32,139.37,農舍,鋼筋混凝土加強磚造,77年3月10日,二層,一層 二層
RPSNMLTKJIOFFBM76CA,24,332.66,住商用,鋼筋混凝土造,84年6月1日,四層,一層 二層 三層 四層
RPRNMLKLJIOFFAM38CA,24,118.75,住家用,鋼筋混凝土造,85年2月7日,八層,一層 二層 騎樓
RPRNMLKLJIOFFAM38CA,24,21.66,住家用,鋼筋混凝土造,85年2月7日,八層,
RPSNMLLLJIOFFBM68CA,1,183.64,見其他登記事項,鋼筋混凝土造,107年8月22日,四層,一層 二層 三層 四層
RPSNMLLLJIOFFBM68CA,1,.15,見其他登記事項,鋼筋混凝土造,107年8月22日,一層,
RPRNMLPKJIOFFAM78CA,18,68.81,住家用,鋼筋混凝土造,90年11月28日,十層,六層
RPRNMLPKJIOFFAM78CA,18,47.51,共有部份,鋼筋混凝土造,90年11月28日,十層,
RPWNMLPKJIOFFAM66CA,26,79.80,住家用,鋼筋混凝土造,82年11月10日,十四層,六層
RPWNMLPKJIOFFAM66CA,26,17.15,見其他登記事項,鋼筋混凝土造,82年11月10日,十四層,
RPWNMLPKJIOFFAM66CA,26,8.47,見其他登記事項,鋼筋混凝土造,82年11月10日,十四層,
RPPNMLSKJIOFFBM98CA,1,156.15,住家用,鋼筋混凝土造,107年12月18日,三層,一層 二層 三層
RPRNMLTKJIOFFAM56CA,38,83.02,住商用,鋼筋混凝土加強磚造,70年7月6日,二層,一層 二層 騎樓
RPWNMLKLJIOFFAM88CA,39,148.95,住商用,鋼筋混凝土加強磚造,70年2月3日,三層,一層 二層 三層 騎樓
RPROMLQJKIOFFAM98CA,2,248.05,見其他登記事項,鋼筋混凝土造,107年2月27日,四層,一層 二層 三層 四層
RPOOMLPLJIOFFAM68CA,12,226.32,見其他登記事項,鋼筋混凝土造,97年1月31日,四層,一層 二層 三層 四層
RPQOMLQJKIOFFAM88CA,3,332.22,見其他登記事項,鋼筋混凝土造,106年1月25日,五層,一層 二層 三層 四層 五層 屋頂突出物 地下一層 見其他登記事項
RPQOMLQJKIOFFAM88CA,3,49.55,見其他登記事項,鋼筋混凝土造,106年1月25日,六層,
RPVNMLQLJIOFFBM86CA,,227.02,見其他登記事項,鋼筋混凝土造,108年4月22日,三層,一層 二層 三層 騎樓 見其他登記事項
RPPOMLQJKIOFFAM78CA,3,337.43,見其他登記事項,鋼筋混凝土造,106年1月25日,五層,一層 二層 三層 四層 五層 屋頂突出物 地下一層 見其他登記事項
RPPOMLQJKIOFFAM78CA,3,50.32,見其他登記事項,鋼筋混凝土造,106年1月25日,六層,
RPRNMLTKJIOFFDM86CA,24,26.17,見其他登記事項,鋼筋混凝土造,85年3月9日,五層,五層
RPQNMLTKJIOFFEM86CA,24,147.09,住家用,鋼筋混凝土造,85年4月15日,三層,一層 二層 三層
RPQNMLTKJIOFFCM66CA,25,112.87,農舍,加強磚造,84年3月7日,二層,一層 二層
RPVNMLQLJIOFFCM96CA,5,209.70,住家用,鋼筋混凝土造,104年4月9日,四層,一層 二層 三層 四層
