編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLLLJIOFFAX76CA,1,342.02,住家用,鋼筋混凝土造,108年1月19日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLLMKIOFFAX07CA,26,366.92,住商用,鋼筋混凝土造,82年7月30日,五層,一層 二層 三層 四層 五層 騎樓 電梯樓梯間 地下層
RPQNMLLMKIOFFAX07CA,33,355.00,住商用,鋼筋混凝土造,75年12月11日,五層,一層 二層 三層 四層 五層 電梯樓梯間 夾層 地下層
RPQNMLLMKIOFFAX07CA,33,355.00,住商用,鋼筋混凝土造,75年12月11日,五層,一層 二層 三層 四層 五層 騎樓 電梯樓梯間 地下層
RPRNMLLKJIOFFAX86CA,25,135.24,住家用,鋼筋混凝土造,83年5月9日,七層,六層
RPRNMLLKJIOFFAX86CA,25,2.00,見其他登記事項,鋼筋混凝土造,83年5月9日,七層,
RPRNMLLKJIOFFAX86CA,25,9.12,見其他登記事項,鋼筋混凝土造,83年5月9日,七層,
RPRNMLLKJIOFFAX86CA,25,23.28,見其他登記事項,鋼筋混凝土造,83年5月9日,七層,
RPQPMLTKJIOFFAX77CA,13,114.80,見其他登記事項,鋼筋混凝土造,95年6月29日,12,八層
RPQPMLTKJIOFFAX77CA,13,77.87,共用部份,鋼筋混凝土造,95年6月29日,十四層,
RPQNMLOKJIOFFAX07CA,,16.48,住家用,見其他登記事項,,一層,一層
RPVOMLMLJIOFFAX57CA,13,106.08,見其他登記事項,鋼筋混凝土造,95年7月10日,十四層,二層
RPVOMLMLJIOFFAX57CA,13,68.62,共用部份,鋼筋混凝土造,95年7月10日,十四層,
RPPNMLPLJIOFFAX17CA,13,107.67,見其他登記事項,鋼筋混凝土造,95年7月10日,十四層,二層
RPPNMLPLJIOFFAX17CA,13,69.52,共用部份,鋼筋混凝土造,95年7月10日,十四層,
RPSNMLQLJIOFFAX57CA,24,104.62,住家用,鋼筋混凝土造,85年2月2日,八層,四層
RPSNMLQLJIOFFAX57CA,24,16.18,見其他登記事項,鋼筋混凝土造,85年2月2日,八層,
RPSNMLQLJIOFFAX57CA,24,12.33,見其他登記事項,鋼筋混凝土造,85年2月2日,八層,
RPSNMLQLJIOFFAX57CA,24,1.39,見其他登記事項,鋼筋混凝土造,85年2月2日,八層,
RPSNMLSKJIOFFAX67CA,9,422.07,住家用,鋼筋混凝土造,100年1月4日,三層,一層 二層 三層
RPSPMLTKJIOFFAX97CA,37,116.60,住家用,鋼筋混凝土加強磚造,72年2月1日,三層,一層 二層 三層
RPSNMLTKJIOFFAX77CA,13,225.62,住家用,鋼筋混凝土造,95年9月25日,三層,一層 二層 三層 電梯樓梯間
RPTNMLSKJIOFFAX77CA,38,153.30,住商用,鋼筋混凝土造,70年7月9日,三層,一層 二層 三層 電梯樓梯間 地下層
RPSNMLLLJIOFFAX07CA,33,121.80,住家用,鋼筋混凝土加強磚造,76年3月28日,三層,一層 二層 三層 騎樓
RPOOMLTJKIOFFAX47CA,43,47.16,住商用,鋼筋混凝土造,66年2月7日,三層,一層 二層 三層
RPOOMLKLJIOFFAX66CA,40,94.88,住家用,鋼筋混凝土加強磚造,68年11月30日,二層,一層 二層 電梯樓梯間
RPPOMLKLJIOFFAX76CA,11,175.57,住家用,鋼筋混凝土造,98年2月27日,三層,一層 二層 三層
RPQNMLPLJIOFFAX37DA,102,57.48,住家用,見其他登記事項,7年1月1日,一層,一層
RPQNMLTKJIOFFAX57CA,47,43.95,商業用,鋼筋混凝土加強空心磚造,61年8月28日,二層,一層 二層
RPQNMLNJJHPFFAX86CA,,428.94,住家用,鋼筋混凝土造,108年7月3日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLPLJIOFFAX37CA,3,65.29,見其他登記事項,鋼筋混凝土造,106年3月28日,十層,三層
RPRNMLPLJIOFFAX37CA,3,49.02,見其他登記事項,鋼筋混凝土造,106年3月28日,十層,
RPPNMLSLJIOFFAX47CA,23,88.17,見其他登記事項,鋼筋混凝土造,85年8月28日,十二層,四層
RPPNMLSLJIOFFAX47CA,23,31.06,見其他登記事項,鋼筋混凝土造,85年8月28日,十二層,
RPQNMLQLJIOFFAX37CA,28,815.84,商業用,鋼筋混凝土造,80年6月24日,七層,一層 二層 三層 四層 五層 六層 七層 地下層 見其他登記事項
RPPNMLTLJIOFFAX57CA,2,255.46,住家用,鋼筋混凝土造,107年3月28日,三層,一層 二層 三層 見其他登記事項
RPUNMLQLJIOFFAX77CA,24,145.16,住商用,鋼筋混凝土造,85年3月8日,十層,一層 二層 三層
RPUNMLQLJIOFFAX77CA,24,24.31,見其他登記事項,鋼筋混凝土造,85年3月8日,十層,
RPPNMLNJKIOFFAX96DA,43,90.86,住家用,鋼筋混凝土加強磚造,66年4月9日,二層,一層 二層 電梯樓梯間
RPQNMLSLJIOFFAX57CA,55,103.20,住家用,見其他登記事項,53年11月28日,三層,一層 二層 三層
RPSNMLQJKIOFFAX47CA,23,25.03,見其他登記事項,鋼筋混凝土造,85年8月28日,十二層,四層
RPSNMLQJKIOFFAX47CA,23,8.04,見其他登記事項,鋼筋混凝土造,85年8月28日,十二層,
RPPNMLOKKIOFFAX07CA,,52.25,住家用,見其他登記事項,,一層,一層
RPWNMLTJKIOFFAX18CA,25,92.07,見其他登記事項,鋼筋混凝土造,84年1月19日,五層,四層
RPWNMLTJKIOFFAX18CA,25,13.04,見其他登記事項,鋼筋混凝土造,84年1月19日,五層,
RPTNMLQJKIOFFAX57CA,1,546.09,住家用,鋼筋混凝土造,108年1月28日,三層,一層 二層 三層 見其他登記事項
RPSNMLKKKIOFFAX96CA,1,60.31,住家用,鋼筋混凝土造,107年11月5日,五層,四層
RPSNMLKKKIOFFAX96CA,1,11.53,共用部份,鋼筋混凝土造,107年11月5日,五層,
RPSNMLKKKIOFFAX96CA,1,1.05,見其他登記事項,鋼筋混凝土造,107年11月5日,五層,
RPSNMLKKKIOFFAX96CA,1,5.86,共用部份,鋼筋混凝土造,107年11月5日,五層,
RPQNMLTJKIOFFAX67DA,42,21.76,住商用,見其他登記事項,66年11月26日,二層,一層 二層
RPSNMLTJKIOFFAX87DA,42,21.76,住商用,見其他登記事項,66年11月26日,二層,一層 二層
RPRNMLTJKIOFFAX77DA,42,21.76,住商用,見其他登記事項,66年11月26日,二層,一層 二層
RPTNMLNKKIOFFAX37CA,1,88.82,見其他登記事項,鋼筋混凝土造,107年7月5日,七層,七層
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,見其他登記事項,鋼筋混凝土造,107年7月5日,七層,二層
