鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物)+車位,新北市板橋區長江路二段31~60號,7.15,住,,,1080904,土地1建物1車位1,二十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870622,134.37,3,2,2,有,有,14600000,108655,坡道機械,16.23,0,,RPQQMLMKJIOFFAF97CA
板橋區,房地(土地+建物),新北市板橋區縣民大道三段181~210號,9.7,住,,,1081020,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041207,52.91,1,1,1,有,有,7100000,134190,,0.0,0,含增建或未登記建物。,RPRQMLMKJIOFFAF08CA
板橋區,房地(土地+建物),新北市板橋區國光路49巷1~30號,28.85,住,,,1081014,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840323,155.63,2,2,2,有,有,19500000,125289,,0.0,0,含增建或未登記建物。;,RPUQMLMKJIOFFAF38CA
板橋區,房地(土地+建物),新北市板橋區三民路二段1~30號,17.25,住,,,1080928,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650113,58.7,0,0,0,無,無,23500000,400341,,0.0,0,,RPRSMLMKJIOFFAF28CA
板橋區,房地(土地+建物),新北市板橋區大同街35巷1~30號,26.0,住,,,1081015,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.21,5,0,5,有,無,10050000,111407,,0.0,0,含增建或未登記建物。,RPXOMLLKJIOFFAF38CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,1.26,住,,,1081023,土地1建物2車位0,九層,三十七層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0950914,37.89,0,0,0,無,有,5000000,131961,,0.0,0,陽台外推,RPOPMLLKJIOFFAF57CA
土城區,房地(土地+建物),新北市土城區延安街37巷1~30號,26.38,住,,,1081001,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740819,88.07,3,2,2,有,無,8000000,90837,,0.0,0,,RPOQMLLKJIOFFAF67CA
土城區,房地(土地+建物),新北市土城區南天母路31~60號,42.73,其他,,,1081005,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830221,103.06,3,2,2,有,有,6350000,61615,,0.0,0,內含獨立產權公設，未包含在棟數內。含增建或未登記建物。,RPVNMLMKJIOFFAF18CA
板橋區,房地(土地+建物),新北市板橋區漢生西路91~120號,22.41,住,,,1081016,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850327,120.6,3,2,2,有,無,14000000,116086,,0.0,0,,RPOOMLMKJIOFFAF57CA
