鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,房地(土地+建物),雲林縣斗六市西平路189巷1~30號,4.56,住,,,1081008,土地1建物1車位0,一層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860515,46.19,2,1,1,有,有,1800000,38969,,0.0,0,,RPROMLMKJIOFFAP88CA
林內鄉,房地(土地+建物),雲林縣林內鄉林內路二段31~60號,76.0,住,,,1081024,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841225,221.69,4,1,4,有,無,3500000,15788,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLTLJIOFFAP17CA
斗六市,房地(土地+建物),雲林縣斗六市北祥街31~60號,174.0,住,,,1080426,土地2建物2車位0,全,二層,透天厝,住家用,加強磚造,0680611,170.7,3,1,2,有,無,7500000,43937,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLPJKIOFFAP56CA
大埤鄉,房地(土地+建物),雲林縣大埤鄉福德76巷1~30號,68.94,,特定農業區,甲種建築用地,1081019,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821018,133.7,3,1,2,有,無,2750000,20568,,0.0,0,,RPSNMLLKJIOFFBP88CA
大埤鄉,土地,大埤段91~120地號,214.0,住,,,1081018,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,14019,,0.0,0,含增建或未登記建物。;,RPTNMLSKJIOFFBP07CA
大埤鄉,房地(土地+建物),雲林縣大埤鄉福德74巷1~30號,96.28,,特定農業區,甲種建築用地,1081010,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821018,133.7,3,2,2,有,無,2800000,20942,,0.0,0,,RPUNMLNKJIOFFBP66CA
二崙鄉,土地,湳仔段241~270地號,491.1,,鄉村區,乙種建築用地,1080709,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,3258,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLLKJIOFFCP09CA
崙背鄉,土地,永安段361~390地號,173.0,,鄉村區,乙種建築用地,1081025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1360000,7861,,0.0,0,,RPSNMLMKJIOFFCP09CA
二崙鄉,土地,永定厝段961~990地號,3758.0,,特定農業區,農牧用地,1081018,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4650000,1237,,0.0,0,急買急賣。;,RPRNMLNKJIOFFCP09CA
二崙鄉,土地,永定厝段991~1020地號,1253.0,,特定農業區,農牧用地,1081018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,1237,,0.0,0,含增建或未登記建物。;急買急賣。;,RPSNMLNKJIOFFCP56CA
西螺鎮,房地(土地+建物),雲林縣西螺鎮新興路181~210號,74.36,農,,,1081004,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680801,105.58,4,2,2,有,無,3500000,33150,,0.0,0,,RPWNMLNKJIOFFCP96CA
西螺鎮,房地(土地+建物),雲林縣西螺鎮振興211~240號,394.96,,特定農業區,農牧用地,1081021,土地1建物1車位0,一層,一層,農舍,見其他登記事項,見其他登記事項,0730515,19.75,0,0,0,無,無,1600000,,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLSKJIOFFCP76CA
虎尾鎮,土地,高南段61~90地號,742.77,住,,,1080826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30331800,40836,,0.0,0,,RPSNMLMKJIOFFDP56CA
土庫鎮,土地,大荖段1561~1590地號,1144.0,,特定農業區,農牧用地,1081028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,874,,0.0,0,,RPQNMLNKJIOFFDP09CA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮林森路二段477巷61~90號,96.2,住,,,1080703,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071108,147.89,4,2,4,有,無,7900000,53418,,0.0,0,,RPPPMLMLJIOFFDP56CA
台西鄉,土地,和豐段1081~1110地號,3154.76,,一般農業區,農牧用地,1081105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2208332,700,,0.0,0,,RPQNMLMKJIOFFFP56CA
東勢鄉,土地,東南段511~540地號,200.0,農,,,1081030,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,8000,,0.0,0,,RPRNMLMKJIOFFFP66CA
台西鄉,土地,明德段1651~1680地號,2170.21,,一般農業區,農牧用地,1081031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,976595,450,,0.0,0,,RPPNMLPKJIOFFFP76CA
林內鄉,土地,永昌段601~630地號,2060.35,,特定農業區,農牧用地,1081022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2884000,1400,,0.0,0,,RPWNMLPJKIOFFAP07DA
林內鄉,土地,永昌段601~630地號,7065.46,,特定農業區,農牧用地,1081022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,1062,,0.0,0,,RPXNMLPJKIOFFAP17DA
斗南鎮,土地,四維段691~720地號,239.2,,鄉村區,乙種建築用地,1081017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,10452,,0.0,0,,RPTNMLMKJIOFFBP56DA
西螺鎮,土地,興西段331~360地號,140.8,住,,,1080924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6175550,43860,,0.0,0,,RPQNMLMKJIOFFCP98DA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮惠來91~120號,65.0,,鄉村區,乙種建築用地,1081028,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710821,108.86,3,1,0,有,無,1100000,10105,,0.0,0,,RPPNMLNKJIOFFDP09DA
古坑鄉,土地,高林南段571~600地號,324.61,,一般農業區,水利用地,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1848,,0.0,0,,RPPNMLMKJIOFFAP78EA
斗六市,房地(土地+建物),雲林縣斗六市石林路241~270號,83.0,,鄉村區,乙種建築用地,1080711,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0860901,152.94,2,2,2,有,無,3800000,24846,,0.0,0,,RPUNMLRLKHPFFAP37EA
麥寮鄉,土地,新中段301~330地號,1.23,住,,,1080808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44649,36300,,0.0,0,瑕疵物件之交易。;,RPQNMLLLJIOFFFP66DA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮青埔1~30號,80.11,,鄉村區,乙種建築用地,1081016,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0920915,173.66,4,2,3,有,無,6000000,34550,,0.0,0,,RPQNMLOKJIOFFDP66DA
西螺鎮,土地,社口段961~990地號,2450.0,,特定農業區,農牧用地,1081104,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6750000,2755,,0.0,0,,RPPNMLNKJIOFFCP98DA
崙背鄉,土地,貓兒干段1861~1890地號,291.0,,特定農業區,水利用地,1080918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,727500,2500,,0.0,0,,RPQNMLOKJIOFFCP56DA
西螺鎮,土地,新街段1051~1080地號,71.95,住,,,1081008,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,539625,7500,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMKJIOFFCP88DA
林內鄉,土地,新興段1471~1500地號,8439.76,農,,,1081025,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,1185,,0.0,0,,RPSNMLMKKIOFFAP09DA
水林鄉,土地,松北段721~750地號,2108.0,,特定農業區,農牧用地,1081031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1420000,674,,0.0,0,,RPVNMLMKJIOFFEP96CA
元長鄉,房地(土地+建物),雲林縣元長鄉中山路211~240號,92.0,住,,,1080929,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0750331,118.99,4,1,2,有,無,2900000,24372,,0.0,0,,RPQNMLNKJIOFFEP56CA
元長鄉,土地,龍岩厝段1801~1830地號,3348.0,,特定農業區,農牧用地,1081014,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3013200,900,,0.0,0,,RPQNMLOKJIOFFEP66CA
元長鄉,土地,仁德段181~210地號,967.0,,特定農業區,農牧用地,1081023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2068,,0.0,0,,RPSNMLOKJIOFFEP86CA
北港鎮,土地,北港段1291~1320地號,154.0,住,,,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,58442,,0.0,0,含增建或未登記建物。;,RPPNMLSKJIOFFEP96CA
