編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLNKJIOFFAA37CA,39,109.42,住家用,鋼筋混凝土造,69年10月7日,五層,三層
RPVOMLLKJIOFFBA77CA,26,18.81,共有部分,鋼筋混凝土造,83年3月4日,十層,
RPVOMLLKJIOFFBA77CA,26,140.47,住家用,鋼筋混凝土造,83年3月4日,十層,六層
RPPOMLPJKIOFFAA47CA,36,8.02,共有部分,鋼筋混凝土造,72年8月23日,五層,
RPPOMLPJKIOFFAA47CA,36,78.71,住家用,鋼筋混凝土造,72年8月23日,五層,四層
RPVNMLNKJIOFFAA77CA,24,97.45,住家用,鋼筋混凝土造,84年7月17日,十一層,三層
RPVNMLNKJIOFFAA77CA,24,39.13,見使用執照,鋼筋混凝土造,84年7月17日,十一層,
RPVNMLNKJIOFFAA77CA,24,26.95,見使用執照,鋼筋混凝土造,84年7月17日,十一層,
RPTNMLPKJIOFFAA77CA,1,57.06,見其他登記事項,鋼筋混凝土造,107年10月23日,十二層,十層
RPTNMLPKJIOFFAA77CA,1,23.87,見其他登記事項,鋼筋混凝土造,107年10月23日,十二層,
RPTNMLPKJIOFFAA77CA,1,7.76,見其他登記事項,鋼筋混凝土造,107年10月23日,十二層,
RPTNMLNJKIOFFAA57CA,50,97.41,住家用,加強磚造,58年7月15日,四層,四層 露台
RPQNMLPKJIOFFBA57CA,48,86.98,住家用,鋼筋混凝土造,61年3月20日,六層,六層
RPUOMLOKJIOFFAA87CA,1,143.23,見其他登記事項,鋼筋混凝土造,108年1月24日,十層,一層
RPUOMLOKJIOFFAA87CA,1,46.36,見其他登記事項,鋼筋混凝土造,108年1月24日,十層,
RPUOMLOKJIOFFAA87CA,1,15.20,見其他登記事項,鋼筋混凝土造,108年1月24日,十層,
RPWOMLMKJIOFFAA87CA,,109.36,,鋼筋混凝土造,,四層,三層 陽台
RPRNMLMKJIOFFBA37CA,46,92.02,住家用,鋼筋混凝土造,62年12月10日,四層,三層
RPROMLMKJIOFFBA47CA,22,11.29,共有部分,鋼筋混凝土造,87年2月12日,十一層,
RPROMLMKJIOFFBA47CA,22,8.78,共有部分,鋼筋混凝土造,87年2月12日,十一層,
RPROMLMKJIOFFBA47CA,22,74.05,住家用,鋼筋混凝土造,87年2月12日,十一層,三層
RPQOMLPKJIOFFAA57CA,1,42.72,見其他登記事項,鋼筋混凝土造,108年1月24日,十層,五層
RPQOMLPKJIOFFAA57CA,1,16.50,見其他登記事項,鋼筋混凝土造,108年1月24日,十層,
RPQOMLPKJIOFFAA57CA,1,4.28,見其他登記事項,鋼筋混凝土造,108年1月24日,十層,
RPQOMLPKJIOFFAA57CA,1,16.80,見其他登記事項,鋼筋混凝土造,108年1月24日,十層,
RPTOMLMKJIOFFBA67CA,36,106.70,商業用,鋼筋混凝土造,73年2月16日,五層,一層
RPQOMLKLJIOFFBA27CA,,48.56,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,十三層
RPQOMLKLJIOFFBA27CA,,4.50,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,
RPQOMLKLJIOFFBA27CA,,21.61,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,
RPWPMLLLJIOFFBA08CA,48,101.45,住家用,鋼筋混凝土造,61年3月25日,七層,二層
RPQOMLSKJIOFFBA97CA,21,93.15,住家用,鋼筋混凝土造,87年8月24日,十三層,六層
RPQOMLSKJIOFFBA97CA,21,19.59,共有部分,鋼筋混凝土造,87年8月24日,十六層,
RPQOMLSKJIOFFBA97CA,21,49.49,共有部分,鋼筋混凝土造,87年8月24日,十六層,
RPTNMLSKJIOFFBA18CA,3,144.89,住家用,鋼筋混凝土造,106年1月4日,十四層,九層
RPTNMLSKJIOFFBA18CA,3,127.16,見其他登記事項,鋼筋混凝土造,106年1月4日,十四層,
RPSNMLMKJIOFFCA57CA,33,8.07,共有部分,鋼筋混凝土造,75年11月27日,七層,
RPSNMLMKJIOFFCA57CA,33,6.89,共有部分,鋼筋混凝土造,75年11月27日,七層,
RPSNMLMKJIOFFCA57CA,33,67.67,住家用,鋼筋混凝土造,75年11月27日,七層,二層
RPPOMLKLJIOFFBA17CA,,36.35,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,八層
RPPOMLKLJIOFFBA17CA,,3.37,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,
RPPOMLKLJIOFFBA17CA,,16.14,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,
RPPOMLKLJIOFFBA17CA,,20.73,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,
RPURMLLKJIOFFCA08CA,12,37.63,住家用,鋼筋混凝土造,96年7月9日,十二層,四層
RPURMLLKJIOFFCA08CA,12,7.34,共有部分,鋼筋混凝土造,96年7月9日,十二層,
RPURMLLKJIOFFCA08CA,12,.98,共有部分,鋼筋混凝土造,96年7月9日,十二層,
RPURMLLKJIOFFCA08CA,12,6.26,共有部分,鋼筋混凝土造,96年7月9日,十二層,
RPOOMLKLJIOFFBA07CA,,37.32,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,七層
RPOOMLKLJIOFFBA07CA,,3.46,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,
RPOOMLKLJIOFFBA07CA,,16.54,見其他登記事項,鋼筋混凝土造,108年8月7日,十三層,
RPTNMLOKJIOFFCA87CA,19,85.72,住家用,鋼筋混凝土造,89年6月28日,十二層,六層
RPTNMLOKJIOFFCA87CA,19,15.56,共有部分,鋼筋混凝土造,89年6月28日,十二層,
RPTNMLOKJIOFFCA87CA,19,54.18,共有部分,鋼筋混凝土造,89年6月28日,十二層,
RPUOMLMKJIOFFCA87CA,22,107.78,住家用,鋼筋混凝土造,86年10月28日,五層,二層
RPUOMLMKJIOFFCA87CA,22,15.95,共有部分,鋼筋混凝土造,86年10月28日,五層,
RPUOMLMKJIOFFCA87CA,22,9.79,共有部分,鋼筋混凝土造,86年10月28日,五層,
RPUOMLMKJIOFFCA87CA,22,41.47,共有部分,鋼筋混凝土造,86年10月28日,五層,
RPQNMLKLJIOFFCA27CA,3,75.95,見其他登記事項,鋼筋混凝土造,106年1月10日,十層,三層
RPQNMLKLJIOFFCA27CA,3,34.48,見其他登記事項,鋼筋混凝土造,106年1月10日,十層,
RPQNMLKLJIOFFCA27CA,3,5.15,見其他登記事項,鋼筋混凝土造,106年1月10日,十層,
RPQNMLKLJIOFFCA27CA,3,42.73,見其他登記事項,鋼筋混凝土造,106年1月10日,十層,
RPQOMLPLJIOFFBA77CA,4,81.79,住家用,鋼筋混凝土造,104年10月1日,十五層,八層
RPQOMLPLJIOFFBA77CA,4,73.11,見其他登記事項,鋼筋混凝土造,104年10月1日,十五層,
RPVNMLNKJIOFFCA97CA,21,57.69,住家用,鋼筋混凝土造,87年9月25日,十四層,十四層
RPVNMLNKJIOFFCA97CA,21,10.84,共有部分,鋼筋混凝土造,87年9月25日,十四層,
RPVNMLNKJIOFFCA97CA,21,8.65,共有部分,鋼筋混凝土造,87年9月25日,十四層,
RPVNMLNKJIOFFCA97CA,21,19.00,共有部分,鋼筋混凝土造,87年9月25日,十四層,
RPPPMLSKJIOFFCA08CA,,91.18,住家用,加強磚造,,四層,三層
RPXPMLTLJIOFFCA09CA,,220.50,,加強磚造,,三層,一層 二層 三層
RPSNMLPKJIOFFCA87CA,36,89.72,住家用,鋼筋混凝土造,73年4月2日,五層,四層
RPSOMLOKJIOFFCA87CA,11,13.89,停車空間,鋼筋混凝土造,97年11月28日,十五層,地下五層
RPSOMLOKJIOFFCA87CA,11,25.84,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPSOMLOKJIOFFCA87CA,11,.51,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPQOMLOKJIOFFCA67CA,11,51.69,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPQOMLOKJIOFFCA67CA,11,27.79,停車空間,鋼筋混凝土造,97年11月28日,十五層,地下五層
RPQOMLOKJIOFFCA67CA,11,1.02,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPROMLLMKIOFFCA77CA,39,35.47,住家用,鋼筋混凝土造,69年8月1日,十層,十層
RPROMLLMKIOFFCA77CA,39,9.57,共有部分,鋼筋混凝土造,69年8月1日,十層,
RPPSMLNJKIOFFCA87CA,12,27.73,商業用,鋼筋混凝土造,96年11月7日,十四層,五層
RPPSMLNJKIOFFCA87CA,12,13.71,共有部分,鋼筋混凝土造,96年11月7日,十四層,
RPPSMLNJKIOFFCA87CA,12,2.44,共有部分,鋼筋混凝土造,96年11月7日,十四層,
RPPSMLNJKIOFFCA87CA,12,13.27,共有部分,鋼筋混凝土造,96年11月7日,十四層,
RPVNMLPLJIOFFCA28CA,11,32.86,共有部分,鋼筋混凝土造,97年9月3日,十四層,
RPVNMLPLJIOFFCA28CA,11,55.66,住家用,鋼筋混凝土造,97年9月3日,四層,一層
RPVNMLPLJIOFFCA28CA,11,14.93,共有部分,鋼筋混凝土造,97年9月3日,十四層,
RPVNMLPLJIOFFCA28CA,11,6.14,共有部分,鋼筋混凝土造,97年9月3日,四層,
