編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPPMLMKJIOFFBD87CC,27,72.25,住商用,鋼筋混凝土造,82年1月13日,三層,
RPQOMLLKJIOFFAD67CC,38,35.06,住家用,鋼筋混凝土造,71年1月20日,五層,
RPQOMLLKJIOFFAD67CC,38,13.28,共有部分,鋼筋混凝土造,70年10月27日,五層,
RPOOMLMKJIOFFID38CC,41,102.10,住家用,加強磚造,67年8月16日,二層,
RPRNMLMKJIOFFFD28CC,2,149.83,見其他登記事項,見其他登記事項,107年3月20日,一層,
RPPOMLLKJIOFFAD57CC,44,83.36,住家用,加強磚造,64年12月3日,二層,
RPXNMLMKJIOFFCD58CC,32,89.10,住家用,鋼筋混凝土造,76年6月8日,五層,
RPXNMLMKJIOFFCD58CC,32,20.18,共有部分,鋼筋混凝土造,76年6月8日,五層,
RPOOMLMKJIOFFCD77CC,26,55.39,住家用,鋼筋混凝土造,82年6月9日,十六層,
RPOOMLMKJIOFFCD77CC,26,10.62,共有部分,鋼筋混凝土造,82年6月9日,十六層,
RPOOMLMKJIOFFCD77CC,26,7.32,共有部分,鋼筋混凝土造,82年6月9日,十六層,
RPUNMLLKJIOFFAD97CC,58,128.52,住工用,磚造,51年1月1日,三層,
RPUNMLLKJIOFFAD97CC,,61.57,住家用,磚造,,一層,
RPUOMLMKJIOFFCD38CC,24,23.22,住家用,鋼筋混凝土造,84年11月6日,二十層,
RPUOMLMKJIOFFCD38CC,24,4.89,共有部分,鋼筋混凝土造,84年11月6日,二十層,
RPUOMLMKJIOFFCD38CC,24,6.22,共有部分,鋼筋混凝土造,84年11月6日,二十層,
RPSNMLLKJIOFFCD97CC,10,64.76,住家用,鋼筋混凝土造,99年5月7日,十四層,
RPSNMLLKJIOFFCD97CC,10,27.13,見其他登記事項,鋼筋混凝土造,99年5月7日,十四層,
RPOOMLNKJIOFFCD87CC,31,282.70,住商用,見其他登記事項,77年11月16日,二層,
RPXNMLNKJIOFFKD86CC,19,37.81,住家用,鋼筋混凝土造,90年1月10日,十一層,
RPXNMLNKJIOFFKD86CC,19,8.74,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPXNMLNKJIOFFKD86CC,19,5.51,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPROMLMKJIOFFKD88CC,26,33.05,住商用,鋼筋混凝土造,82年6月4日,五層,
RPQNMLLKJIOFFHD28CC,1,23.14,見其他登記事項,鋼筋混凝土造,107年6月28日,四層,
RPRNMLMKJIOFFAD77CC,3,120.38,見其他登記事項,見其他登記事項,106年1月24日,二十三層,
RPRNMLMKJIOFFAD77CC,3,.84,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPRNMLMKJIOFFAD77CC,3,.56,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPRNMLMKJIOFFAD77CC,3,88.98,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPRNMLOKJIOFFID78CC,22,218.83,住家用,鋼筋混凝土造,87年4月14日,四層,
RPOOMLOKJIOFFCD97CC,38,76.31,住家用,鋼筋混凝土造,70年12月22日,五層,
