鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苓雅區,房地(土地+建物),高雄市苓雅區七賢一路121~150號,3.46,商,,,1081009,土地1建物1車位0,二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,64.29,2,2,1,有,有,4420000,68751,,0.0,0,,RPVPMLPKJIOFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區澄清路78巷1~30號,56.0,住,,,1081010,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691201,93.98,3,2,1,有,無,4300000,45754,,0.0,0,,RPRNMLPLJIOFFBE18CA
新興區,房地(土地+建物),高雄市新興區南華路121~150號,47.5,商,,,1081002,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0620702,117.92,7,2,3,有,無,9000000,76323,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLQLJIOFFBE08CA
苓雅區,房地(土地+建物),高雄市苓雅區河南路1~30號,71.0,住,,,1080923,土地1建物1車位0,全,五層,透天厝,,鋼筋混凝土造,0681128,233.86,15,1,0,有,無,15000000,64141,,0.0,0,,RPRNMLRLJIOFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區三多三路211~240號,14.77,商,,,1080920,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0710430,122.49,3,2,2,有,有,6280000,51269,,0.0,0,,RPROMLNJKIOFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區青年二路31~60號,12.59,商,,,1081005,土地1建物1車位0,八層,十二層,辦公商業大樓,,鋼筋混凝土造,0791110,160.06,2,0,1,有,有,5830000,36424,,0.0,0,含增建或未登記建物。;,RPUNMLQJKIOFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區昇平街93巷1~30號,48.0,住,,,1081007,土地2建物1車位0,全,二層,透天厝,,加強磚造,0570907,90.24,2,1,1,有,無,5500000,60949,,0.0,0,,RPWNMLTJKIOFFBE98CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞孝街31~60號,28.01,商,,,1081030,土地2建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740710,92.11,3,2,2,有,無,4860000,52763,,0.0,0,,RPXPMLLKJIOFFCE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區瑞恩街91~120號,22.57,住,,,1081005,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860401,136.34,3,2,2,有,有,5300000,38873,坡道平面,12.81,0,,RPWNMLMKJIOFFCE38CA
前鎮區,建物,高雄市前鎮區復興四路1~30號,0.0,,,,1081002,土地0建物1車位4,五層,十二層,辦公商業大樓,見其它登記事項,鋼筋混凝土造,0970201,748.06,0,0,0,無,有,28600000,39935,坡道平面,122.04,3600000,,RPXNMLMKJIOFFCE48CA
小港區,房地(土地+建物),高雄市小港區下橫路31~60號,66.0,住,,,1081007,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0781114,187.22,5,3,3,有,無,7600000,40594,,0.0,0,,RPOOMLMKJIOFFCE67CA
小港區,土地,坪松段31~60地號,1328.85,住,,,1081030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,64800000,48764,,0.0,0,,RPQOMLMKJIOFFCE87CA
小港區,房地(土地+建物),高雄市小港區松青街91~120號,76.16,住,,,1080920,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1080904,175.72,5,2,3,有,無,12600000,71705,,0.0,0,,RPVOMLMKJIOFFCE38CA
前鎮區,土地,愛群段1801~1830地號,51.51,商,,,1081014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7726154,149993,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLNKJIOFFCE97CA
前鎮區,房地(土地+建物),高雄市前鎮區民權二路391~420號,9.46,住,,,1080918,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),,鋼筋混凝土造,0710226,62.46,2,2,1,有,有,3650000,58437,,0.0,0,,RPTOMLNKJIOFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區文橫三路31~60號,3.76,商,,,1081030,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,34.55,1,1,1,有,有,1900000,54993,,0.0,0,,RPUNMLNKJIOFFCE28CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區鄭和南路361~390號,24.39,商,,,1081024,土地1建物1車位2,十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960509,293.87,3,2,2,有,有,20000000,68057,坡道機械,0.0,0,,RPROMLOKJIOFFCE18CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞和街1~30號,82.0,住,,,1081001,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0810410,279.53,6,2,6,有,無,11600000,41498,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLSKJIOFFCE28CA
小港區,房地(土地+建物),高雄市小港區廈莊二街1~30號,76.0,住,,,1081018,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940518,155.04,5,2,4,有,無,11500000,74174,,0.0,0,,RPROMLSKJIOFFCE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區鎮海路82巷1~30號,11.82,住,,,1081019,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030617,111.49000000000001,2,1,1,有,有,6300000,56507,坡道機械,12.49,0,,RPQNMLTKJIOFFCE48CA
小港區,房地(土地+建物),高雄市小港區松富街73巷1~30號,39.5,住,,,1080904,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其它登記事項,鋼筋混凝土造,0880715,131.34,3,2,2,有,無,3000000,22841,,0.0,0,,RPUNMLTKJIOFFCE88CA
前鎮區,房地(土地+建物),高雄市前鎮區賢明路31巷1~30號,25.0,商,,,1081006,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680817,65.62,3,2,1,有,無,2500000,38098,,0.0,0,,RPQQMLPLJIOFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區臺鋁十五巷1~30號,29.92,住,,,1080906,土地1建物2車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750322,107.89999999999999,3,2,2,有,無,4700000,43559,,0.0,0,,RPSNMLQLJIOFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞祥街2巷1~30號,43.56,住,,,1081021,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0650918,66.65,3,2,1,有,無,2500000,37509,,0.0,0,,RPQPMLQLJIOFFCE48CA
